TreeID,iTreeSpecies,DBH,iTreeDate,StructuralValue_dol,C_Storage_lb,C_Storage_Dol,Gross_C_Seq_lb,Gross_C_Seq_Dol,AvoidedRunoff_cubft,AvoidedRunoff_Dol,C_Avoided_lbyr,C_Avoided_dolyr,Poll_Removal_ozyr,Poll_Removal_dolyr,EnergySavings_dolyr,TotalAnnualBenefits_dolyr
5916,London planetree,2.3,3/29/2019,56.63,9.8,0.84,1.7,0.14,3,0.2,N/A,N/A,0.9,0.24,N/A,0.58
5917,Honeylocust,28,3/29/2019,11473.34,4152.6,354.11,56.4,4.81,25,1.67,N/A,N/A,7.5,2,N/A,8.48
5918,elm spp,19.3,3/29/2019,3908.5,1388.8,118.43,27.1,2.32,60.7,4.06,N/A,N/A,18.3,4.86,N/A,11.24
5919,elm spp,15.4,3/29/2019,2694.82,808.1,68.91,19.8,1.69,51.7,3.46,N/A,N/A,15.6,4.14,N/A,9.29
5920,Northern red oak,23.9,3/29/2019,9329.72,3092.3,263.7,49.4,4.21,58,3.88,N/A,N/A,17.5,4.64,N/A,12.73
5921,Northern red oak,28.9,3/29/2019,13591.45,4905.9,418.35,64.8,5.52,75.2,5.03,N/A,N/A,22.7,6.02,N/A,16.57
5922,Sweetgum,15.7,3/29/2019,3596.81,842.4,71.84,16.1,1.37,40.1,2.68,N/A,N/A,12.1,3.21,N/A,7.26
5923,Sweetgum,21.6,3/29/2019,6557.28,1590.1,135.6,22.5,1.92,46.6,3.11,N/A,N/A,14,3.73,N/A,8.76
5924,Sweetgum,15.1,3/29/2019,3348.21,775.7,66.15,15.4,1.31,38,2.54,N/A,N/A,11.4,3.04,N/A,6.89
5925,Sweetgum,15.8,3/29/2019,3639.18,853.9,72.81,16.2,1.38,40.4,2.7,N/A,N/A,12.2,3.23,N/A,7.31
5926,Amur corktree,11.6,3/29/2019,1920.61,492.7,42.02,16.1,1.37,25.6,1.71,N/A,N/A,7.7,2.04,N/A,5.12
5927,Amur corktree,8.2,3/29/2019,1177.63,212,18.08,9.8,0.83,17.9,1.2,N/A,N/A,5.4,1.43,N/A,3.47
5928,Yellowwood,6.1,3/29/2019,408.5,105.7,9.02,6.5,0.56,10.4,0.69,N/A,N/A,3.1,0.83,N/A,2.08
5929,hawthorn spp,5.2,3/29/2019,296.85,69.5,5.92,5.1,0.43,4.3,0.29,N/A,N/A,1.3,0.35,N/A,1.07
5930,hawthorn spp,6,3/29/2019,395.21,97.9,8.35,6.2,0.53,5,0.33,N/A,N/A,1.5,0.4,N/A,1.26
5931,Red maple,5.8,3/29/2019,450.15,101.7,8.68,6.6,0.56,12.6,0.84,N/A,N/A,3.8,1.01,N/A,2.42
5932,Red maple,4.5,3/29/2019,270.97,55.8,4.76,4.7,0.4,8.7,0.58,N/A,N/A,2.6,0.69,N/A,1.67
5933,Red maple,4.3,3/29/2019,247.42,50.1,4.28,4.4,0.38,8.1,0.54,N/A,N/A,2.4,0.65,N/A,1.57
5934,Red maple,4.1,3/29/2019,224.94,44.8,3.82,4.1,0.35,7.6,0.51,N/A,N/A,2.3,0.61,N/A,1.47
5935,magnolia spp,2.1,3/29/2019,50.98,8.1,0.69,1.5,0.13,3.8,0.25,N/A,N/A,1.1,0.3,N/A,0.69
5936,Shingle oak,6,3/29/2019,513.84,107.7,9.19,7,0.6,8.3,0.55,N/A,N/A,2.5,0.66,N/A,1.81
5937,Ginkgo,2.3,3/29/2019,75.51,10.1,0.86,1.7,0.14,2.3,0.15,N/A,N/A,0.7,0.18,N/A,0.48
5938,Ginkgo,8.3,3/29/2019,1212.04,223.4,19.05,10.1,0.86,13.6,0.91,N/A,N/A,4.1,1.09,N/A,2.86
5939,Ginkgo,7.6,3/29/2019,824.43,180.4,15.38,8.9,0.76,11.6,0.78,N/A,N/A,3.5,0.93,N/A,2.47
5940,Ginkgo,7,3/29/2019,699.4,147.7,12.6,7.9,0.68,10,0.67,N/A,N/A,3,0.8,N/A,2.15
5945,American sycamore,57.1,3/29/2019,28758.55,16222.1,1383.35,35.3,3.01,206.9,13.83,N/A,N/A,62.3,16.56,N/A,33.4
5946,American sycamore,49.1,3/29/2019,24445.72,14810.3,1262.95,59.9,5.11,197.8,13.22,N/A,N/A,59.6,15.83,N/A,34.16
5947,elm spp,2.5,3/29/2019,55.76,10.3,0.88,1.6,0.14,3.6,0.24,N/A,N/A,1.1,0.28,N/A,0.66
5948,elm spp,3.9,3/29/2019,135.69,30,2.56,3,0.25,6.1,0.41,N/A,N/A,1.8,0.49,N/A,1.15
5949,elm spp,4.2,3/29/2019,157.36,35.8,3.05,3.3,0.28,6.7,0.45,N/A,N/A,2,0.54,N/A,1.27
5950,Ginkgo,3.1,3/29/2019,137.17,20.6,1.76,2.5,0.22,3.1,0.21,N/A,N/A,0.9,0.25,N/A,0.67
5951,Ginkgo,3,3/29/2019,128.46,19,1.62,2.4,0.21,3,0.2,N/A,N/A,0.9,0.24,N/A,0.64
5952,Ginkgo,3.2,3/29/2019,146.16,22.2,1.9,2.6,0.23,3.2,0.22,N/A,N/A,1,0.26,N/A,0.7
5953,Ginkgo,3.2,3/29/2019,146.16,22.2,1.9,2.6,0.23,3.2,0.22,N/A,N/A,1,0.26,N/A,0.7
5954,Ginkgo,3.2,3/29/2019,146.16,22.2,1.9,2.6,0.23,3.2,0.22,N/A,N/A,1,0.26,N/A,0.7
5955,Ginkgo,3.1,3/29/2019,137.17,20.6,1.76,2.5,0.22,3.1,0.21,N/A,N/A,0.9,0.25,N/A,0.67
5956,Ginkgo,3.1,3/29/2019,137.17,20.6,1.76,2.5,0.22,3.1,0.21,N/A,N/A,0.9,0.25,N/A,0.67
5957,Ginkgo,3,3/29/2019,128.46,19,1.62,2.4,0.21,3,0.2,N/A,N/A,0.9,0.24,N/A,0.64
5958,Ginkgo,3.2,3/29/2019,146.16,22.2,1.9,2.6,0.23,3.2,0.22,N/A,N/A,1,0.26,N/A,0.7
5959,Ginkgo,2.7,3/29/2019,104.05,14.8,1.26,2.1,0.18,2.7,0.18,N/A,N/A,0.8,0.21,N/A,0.57
5960,Ginkgo,3,3/29/2019,128.46,19,1.62,2.4,0.21,3,0.2,N/A,N/A,0.9,0.24,N/A,0.64
5961,Ginkgo,3.5,3/29/2019,174.85,27.6,2.35,3,0.26,3.6,0.24,N/A,N/A,1.1,0.29,N/A,0.78
5962,Eastern redbud,1.9,3/29/2019,50.19,6.4,0.54,1.3,0.11,2.9,0.19,N/A,N/A,0.9,0.23,N/A,0.54
5963,Eastern redbud,2.3,3/29/2019,58.07,10.1,0.86,1.7,0.14,3.4,0.23,N/A,N/A,1,0.27,N/A,0.64
5964,American hornbeam,1.3,3/29/2019,50.19,2.7,0.23,0.8,0.07,3.1,0.21,N/A,N/A,0.9,0.25,N/A,0.52
5965,Eastern redbud,1.8,3/29/2019,50.19,5.6,0.48,1.2,0.1,2.8,0.19,N/A,N/A,0.8,0.22,N/A,0.51
5967,American hornbeam,1.2,3/29/2019,50.19,2.2,0.19,0.7,0.06,2.8,0.19,N/A,N/A,0.8,0.22,N/A,0.47
5968,Red maple,1.6,3/29/2019,61.17,4.8,0.41,1.2,0.1,2.8,0.19,N/A,N/A,0.8,0.22,N/A,0.51
5969,American hornbeam,2.1,3/29/2019,50.19,8.2,0.7,1.5,0.13,5.5,0.37,N/A,N/A,1.7,0.44,N/A,0.93
5970,Cucumber tree,1.8,3/29/2019,61.17,5.6,0.48,1.2,0.1,3.2,0.22,N/A,N/A,1,0.26,N/A,0.58
5971,American hornbeam,1.4,3/29/2019,50.19,3.2,0.27,0.9,0.08,3.4,0.23,N/A,N/A,1,0.27,N/A,0.57
5972,Black tupelo,1.3,3/29/2019,65.25,2.4,0.21,0.8,0.06,1.9,0.13,N/A,N/A,0.6,0.16,N/A,0.35
5973,Black tupelo,1.5,3/29/2019,65.25,3.4,0.29,0.9,0.08,2.1,0.14,N/A,N/A,0.6,0.17,N/A,0.39
5974,Northern hackberry,2.5,3/29/2019,78.06,12.3,1.05,1.9,0.16,3.9,0.26,N/A,N/A,1.2,0.31,N/A,0.73
5975,elm spp,10,3/29/2019,1464.73,286.9,24.46,10.9,0.93,28.4,1.9,N/A,N/A,8.5,2.27,N/A,5.1
5976,Northern red oak,41,3/29/2019,24591.64,11474.3,978.48,106.6,9.09,115.3,7.71,N/A,N/A,34.7,9.22,N/A,26.02
5977,Common linden,16.1,3/29/2019,3534.5,698,59.52,16.1,1.37,46.2,3.09,N/A,N/A,13.9,3.7,N/A,8.16
5978,Goldenrain tree,18,3/29/2019,4011.36,1458,124.33,30.5,2.6,43.7,2.92,N/A,N/A,13.2,3.5,N/A,9.02
5979,Swamp white oak,1,3/29/2019,73.41,1.3,0.11,0.5,0.05,1.3,0.09,N/A,N/A,0.4,0.1,N/A,0.24
5980,Swamp white oak,1.1,3/29/2019,73.41,1.6,0.14,0.6,0.05,1.4,0.09,N/A,N/A,0.4,0.11,N/A,0.25
5981,Swamp white oak,1.1,3/29/2019,73.41,1.6,0.14,0.6,0.05,1.4,0.09,N/A,N/A,0.4,0.11,N/A,0.25
5982,Austrian pine,18.3,3/29/2019,4057.18,628.3,53.58,11.8,1.01,26.9,1.8,N/A,N/A,8.1,2.15,N/A,4.96
5983,Austrian pine,16.8,3/29/2019,3490.56,522,44.52,10.6,0.91,25.4,1.69,N/A,N/A,7.6,2.03,N/A,4.63
5984,Austrian pine,20.5,3/29/2019,4975.82,802.4,68.42,13.7,1.17,28.7,1.92,N/A,N/A,8.6,2.29,N/A,5.38
5985,Austrian pine,21,3/29/2019,5199.13,844.3,71.99,14.1,1.2,28.9,1.93,N/A,N/A,8.7,2.31,N/A,5.45
5986,Austrian pine,11.2,3/29/2019,1803.09,212.1,18.08,6.2,0.53,16.4,1.09,N/A,N/A,4.9,1.31,N/A,2.93
5987,Eastern cottonwood,49.3,3/29/2019,17870.46,13847.3,1180.83,109.1,9.31,200.9,13.43,N/A,N/A,60.5,16.07,N/A,38.8
5988,Austrian pine,12.3,3/29/2019,2081.29,261.5,22.3,7.1,0.6,18.4,1.23,N/A,N/A,5.5,1.47,N/A,3.31
5989,Scotch pine,15.3,3/29/2019,2972.37,560.7,47.81,11.9,1.02,26.8,1.79,N/A,N/A,8.1,2.14,N/A,4.95
5990,Eastern cottonwood,41,3/29/2019,14169.52,8769,747.78,83.1,7.09,193.7,12.95,N/A,N/A,58.3,15.5,N/A,35.53
5991,Eastern cottonwood,29.1,3/29/2019,8162.34,3750.3,319.81,50.1,4.27,104.8,7.01,N/A,N/A,31.5,8.38,N/A,19.66
5992,Northern hackberry,5.1,3/29/2019,324.85,68.7,5.86,5.1,0.43,10.6,0.71,N/A,N/A,3.2,0.85,N/A,1.99
5993,Northern hackberry,5.3,3/29/2019,350.82,75.4,6.43,5.4,0.46,11.2,0.75,N/A,N/A,3.4,0.89,N/A,2.1
5994,Austrian pine,14,3/29/2019,2562.45,349.1,29.77,8.4,0.71,21.2,1.42,N/A,N/A,6.4,1.7,N/A,3.83
5995,Austrian pine,8.5,3/29/2019,1230.66,114.5,9.77,4.3,0.37,11.6,0.78,N/A,N/A,3.5,0.93,N/A,2.07
5996,Austrian pine,16.4,3/29/2019,3347.64,495.3,42.23,10.3,0.88,24.9,1.66,N/A,N/A,7.5,1.99,N/A,4.53
5997,Austrian pine,13.6,3/29/2019,2443.64,327.2,27.9,8.1,0.69,20.7,1.38,N/A,N/A,6.2,1.66,N/A,3.73
5998,Austrian pine,15.1,3/29/2019,2906.94,412.7,35.19,9.2,0.79,23,1.54,N/A,N/A,6.9,1.84,N/A,4.17
5999,Austrian pine,17,3/29/2019,3563.31,535.4,45.66,10.8,0.92,25.5,1.71,N/A,N/A,7.7,2.04,N/A,4.67
6000,Austrian pine,10.8,3/29/2019,1708.38,195.5,16.67,5.9,0.51,15.7,1.05,N/A,N/A,4.7,1.26,N/A,2.82
6001,Austrian pine,13.5,3/29/2019,2414.47,321.9,27.45,8,0.68,20.5,1.37,N/A,N/A,6.2,1.64,N/A,3.69
6002,Scotch pine,16.7,3/29/2019,3454.51,686.6,58.55,13.4,1.15,30.7,2.06,N/A,N/A,9.3,2.46,N/A,5.66
6003,Austrian pine,14.7,3/29/2019,2778.66,388.8,33.16,8.9,0.76,22.4,1.5,N/A,N/A,6.7,1.79,N/A,4.05
6004,Austrian pine,18.4,3/29/2019,4096.67,636.1,54.25,11.9,1.02,27.1,1.81,N/A,N/A,8.2,2.17,N/A,5
6005,Austrian pine,12.8,3/29/2019,2216.35,286.1,24.39,7.4,0.63,19.4,1.29,N/A,N/A,5.8,1.55,N/A,3.48
6006,Austrian pine,16.5,3/29/2019,3383.05,501.4,42.75,10.4,0.88,24.8,1.66,N/A,N/A,7.5,1.98,N/A,4.53
6007,Austrian pine,12.5,3/29/2019,2134.66,271.2,23.12,7.2,0.62,18.7,1.25,N/A,N/A,5.6,1.5,N/A,3.36
6008,Austrian pine,11.5,3/29/2019,1876.38,225.3,19.21,6.5,0.55,17,1.14,N/A,N/A,5.1,1.36,N/A,3.05
6009,Austrian pine,14.2,3/29/2019,2623.15,360.2,30.72,8.5,0.73,21.6,1.45,N/A,N/A,6.5,1.73,N/A,3.9
6010,Austrian pine,11.2,3/29/2019,1803.09,212.1,18.08,6.2,0.53,16.4,1.09,N/A,N/A,4.9,1.31,N/A,2.93
6011,Austrian pine,10.8,3/29/2019,1708.38,195.5,16.67,5.9,0.51,15.7,1.05,N/A,N/A,4.7,1.26,N/A,2.82
6012,Austrian pine,16,3/29/2019,3208.17,468.8,39.97,10,0.85,24.3,1.62,N/A,N/A,7.3,1.94,N/A,4.42
6013,Austrian pine,9.4,3/29/2019,1404.04,143.3,12.22,4.9,0.42,13.1,0.88,N/A,N/A,4,1.05,N/A,2.35
6014,Austrian pine,11.2,3/29/2019,1803.09,212.1,18.08,6.2,0.53,16.4,1.09,N/A,N/A,4.9,1.31,N/A,2.93
6015,Austrian pine,9.2,3/29/2019,1364,136.6,11.65,4.8,0.41,12.8,0.85,N/A,N/A,3.8,1.02,N/A,2.29
6016,Austrian pine,11.8,3/29/2019,1951.6,238.6,20.35,6.7,0.57,17.6,1.18,N/A,N/A,5.3,1.41,N/A,3.15
6017,Austrian pine,14.5,3/29/2019,2715.81,377.2,32.17,8.8,0.75,22.1,1.48,N/A,N/A,6.6,1.77,N/A,3.99
6018,Austrian pine,17,3/29/2019,3563.31,535.4,45.66,10.8,0.92,25.5,1.71,N/A,N/A,7.7,2.04,N/A,4.67
6019,Austrian pine,16,3/29/2019,3208.17,468.8,39.97,10,0.85,24.3,1.62,N/A,N/A,7.3,1.94,N/A,4.42
6020,Shumard oak,7.6,3/29/2019,906.88,195.1,16.64,10,0.85,12.3,0.82,N/A,N/A,3.7,0.99,N/A,2.66
6021,Shumard oak,30.6,3/29/2019,14599.51,6339.6,540.61,80.6,6.87,75.6,5.05,N/A,N/A,22.7,6.05,N/A,17.97
6022,Northern red oak,2.5,3/29/2019,100.36,12.8,1.09,2,0.17,3.2,0.22,N/A,N/A,1,0.26,N/A,0.65
6023,Northern red oak,5.3,3/29/2019,451.06,79.6,6.79,5.8,0.5,8.9,0.6,N/A,N/A,2.7,0.71,N/A,1.81
6024,Red maple,5,3/29/2019,334.53,71.6,6.11,5.4,0.46,10,0.67,N/A,N/A,3,0.8,N/A,1.94
6025,Saucer magnolia,2.1,3/29/2019,50.98,8.1,0.69,1.5,0.13,3.8,0.25,N/A,N/A,1.1,0.3,N/A,0.69
6026,Red maple,4.3,3/29/2019,247.42,50.1,4.28,4.4,0.38,8.1,0.54,N/A,N/A,2.4,0.65,N/A,1.57
6027,Sugar maple,4.1,3/29/2019,224.94,56.8,4.84,5.1,0.44,9.5,0.63,N/A,N/A,2.9,0.76,N/A,1.83
6028,Shumard oak,4.9,3/29/2019,376.98,64.8,5.53,5.2,0.44,6,0.4,N/A,N/A,1.8,0.48,N/A,1.33
6029,Northern red oak,8,3/29/2019,1027.69,216.5,18.47,10.4,0.89,16.8,1.12,N/A,N/A,5,1.34,N/A,3.35
6030,Red maple,4.5,3/29/2019,270.97,55.8,4.76,4.7,0.4,8.7,0.58,N/A,N/A,2.6,0.69,N/A,1.67
6031,Green ash,16.4,3/29/2019,3899.08,767.8,65.47,13.9,1.18,43.9,2.94,N/A,N/A,13.2,3.51,N/A,7.63
6033,Red maple,7.4,3/29/2019,732.76,181,15.44,9.2,0.78,18.4,1.23,N/A,N/A,5.5,1.47,N/A,3.49
6034,Northern red oak,2.6,3/29/2019,108.55,14.1,1.2,2.2,0.18,3.4,0.23,N/A,N/A,1,0.27,N/A,0.68
6035,maple spp,1.7,3/29/2019,48.94,7.4,0.63,1.5,0.13,3.1,0.21,N/A,N/A,0.9,0.25,N/A,0.58
6036,White oak,2,3/29/2019,73.41,6.4,0.54,1.3,0.11,1.8,0.12,N/A,N/A,0.5,0.14,N/A,0.38
6037,Honeylocust,2,3/29/2019,65.25,7,0.6,1.4,0.12,1.2,0.08,N/A,N/A,0.4,0.09,N/A,0.29
6038,Northern red oak,23.9,3/29/2019,9329.72,3092.3,263.7,49.4,4.21,58,3.88,N/A,N/A,17.5,4.64,N/A,12.73
6039,Black walnut,22.5,3/29/2019,5901.34,2513.7,214.36,42.1,3.59,90.3,6.04,N/A,N/A,27.2,7.22,N/A,16.85
6040,Siberian elm,45.7,3/29/2019,14811.15,10980,936.32,90.4,7.7,148.2,9.91,N/A,N/A,44.6,11.86,N/A,29.47
6041,Northern red oak,2.6,3/29/2019,108.55,14.1,1.2,2.2,0.18,3.4,0.23,N/A,N/A,1,0.27,N/A,0.68
6042,Bur oak,2.4,3/29/2019,92.49,9.5,0.81,1.6,0.14,2.5,0.16,N/A,N/A,0.7,0.2,N/A,0.5
6043,Sugar maple,1.8,3/29/2019,61.17,8.5,0.73,1.8,0.15,3.3,0.22,N/A,N/A,1,0.26,N/A,0.64
6044,Northern red oak,2.5,3/29/2019,100.36,12.8,1.09,2,0.17,3.2,0.22,N/A,N/A,1,0.26,N/A,0.65
6045,London planetree,2,3/29/2019,48.94,7,0.6,1.4,0.12,2.5,0.17,N/A,N/A,0.8,0.2,N/A,0.48
6046,Sugar maple,4.1,3/29/2019,224.94,56.8,4.84,5.1,0.44,9.5,0.63,N/A,N/A,2.9,0.76,N/A,1.83
6047,Chestnut oak,3.8,3/29/2019,226.72,37,3.15,4.1,0.35,6.1,0.41,N/A,N/A,1.8,0.49,N/A,1.24
6048,hawthorn spp,2.1,3/29/2019,50.19,7.9,0.68,1.5,0.12,2,0.13,N/A,N/A,0.6,0.16,N/A,0.41
6049,American beech,2.9,3/29/2019,112.54,26.8,2.29,3.4,0.29,9,0.6,N/A,N/A,2.7,0.72,N/A,1.61
6050,Eastern hophornbeam,2.7,3/29/2019,80.03,12.6,1.07,1.8,0.16,4.1,0.27,N/A,N/A,1.2,0.32,N/A,0.75
6051,American hornbeam,2.3,3/29/2019,58.07,10.2,0.87,1.7,0.14,6.1,0.41,N/A,N/A,1.8,0.49,N/A,1.04
6052,Bur oak,2.3,3/29/2019,84.94,8.5,0.73,1.5,0.13,2.3,0.16,N/A,N/A,0.7,0.19,N/A,0.47
6053,Eastern redbud,1.8,3/29/2019,50.19,5.6,0.48,1.2,0.1,2.8,0.19,N/A,N/A,0.8,0.22,N/A,0.51
6054,Sweetbay,1.6,3/29/2019,50.98,4.3,0.36,1,0.09,2.9,0.19,N/A,N/A,0.9,0.23,N/A,0.51
6055,Sweetbay,1.5,3/29/2019,50.98,3.7,0.31,1,0.08,2.7,0.18,N/A,N/A,0.8,0.21,N/A,0.47
6056,serviceberry spp,1.1,3/29/2019,50.19,1.7,0.15,0.6,0.05,1.2,0.08,N/A,N/A,0.4,0.09,N/A,0.22
6057,Pawpaw,3,3/29/2019,98.8,19.7,1.68,2.5,0.21,4.5,0.3,N/A,N/A,1.4,0.36,N/A,0.88
6058,Sweetbay,1.1,3/29/2019,50.98,1.8,0.15,0.6,0.05,2,0.13,N/A,N/A,0.6,0.16,N/A,0.35
6059,White oak,1.6,3/29/2019,73.41,3.6,0.31,1,0.08,1.5,0.1,N/A,N/A,0.5,0.12,N/A,0.3
6060,Red maple,1.8,3/29/2019,61.17,6.4,0.55,1.4,0.12,3.1,0.21,N/A,N/A,0.9,0.25,N/A,0.57
6061,Bur oak,2.4,3/29/2019,92.49,9.5,0.81,1.6,0.14,2.5,0.16,N/A,N/A,0.7,0.2,N/A,0.5
6062,Shumard oak,2.5,3/29/2019,98.13,12.1,1.03,1.9,0.16,2.6,0.17,N/A,N/A,0.8,0.2,N/A,0.54
6063,Scarlet oak,3.9,3/29/2019,217.1,34.7,2.96,3.6,0.31,4.3,0.29,N/A,N/A,1.3,0.35,N/A,0.94
6064,Scarlet oak,4,3/29/2019,228.38,36.9,3.15,3.7,0.32,4.5,0.3,N/A,N/A,1.4,0.36,N/A,0.98
6065,Northern white cedar,2.8,3/29/2019,83.93,11.8,1.01,1.1,0.09,1.4,0.09,N/A,N/A,0.4,0.11,N/A,0.3
6066,Sweetbay,1,3/29/2019,50.98,1.4,0.12,0.6,0.05,1.8,0.12,N/A,N/A,0.6,0.15,N/A,0.32
6067,Sweetbay,1.3,3/29/2019,50.98,2.6,0.22,0.8,0.07,2.3,0.16,N/A,N/A,0.7,0.19,N/A,0.41
6068,serviceberry spp,1.9,3/29/2019,50.19,6.3,0.53,1.3,0.11,1.7,0.11,N/A,N/A,0.5,0.14,N/A,0.36
6069,serviceberry spp,1.8,3/29/2019,50.19,5.5,0.47,1.2,0.1,1.6,0.11,N/A,N/A,0.5,0.13,N/A,0.34
6070,serviceberry spp,1.7,3/29/2019,50.19,4.8,0.41,1.1,0.09,1.5,0.1,N/A,N/A,0.5,0.12,N/A,0.32
6071,Bur oak,4.4,3/29/2019,310.88,42.9,3.66,3.9,0.33,5.1,0.34,N/A,N/A,1.5,0.41,N/A,1.09
6072,Eastern white pine,2.1,3/29/2019,65.25,4.6,0.39,0.7,0.06,1.5,0.1,N/A,N/A,0.5,0.12,N/A,0.28
6073,Eastern white pine,2.1,3/29/2019,65.25,4.6,0.39,0.7,0.06,1.5,0.1,N/A,N/A,0.5,0.12,N/A,0.28
6074,Eastern hemlock,2.1,3/29/2019,61.17,7.3,0.62,1,0.09,2.1,0.14,N/A,N/A,0.6,0.17,N/A,0.4
6075,Honeylocust,3.9,3/29/2019,217.1,35.1,2.99,3.4,0.29,4,0.26,N/A,N/A,1.2,0.32,N/A,0.87
6076,Honeylocust,5.1,3/29/2019,371.25,67,5.71,5,0.43,5.8,0.39,N/A,N/A,1.7,0.46,N/A,1.27
6077,American hornbeam,1.1,3/29/2019,50.19,1.8,0.15,0.6,0.05,2.5,0.17,N/A,N/A,0.8,0.2,N/A,0.42
6078,serviceberry spp,2.2,3/29/2019,53.13,8.9,0.76,1.6,0.13,1.9,0.13,N/A,N/A,0.6,0.15,N/A,0.41
6079,serviceberry spp,2,3/29/2019,50.19,7.1,0.6,1.4,0.12,1.8,0.12,N/A,N/A,0.5,0.14,N/A,0.38
6080,serviceberry spp,2.2,3/29/2019,53.13,8.9,0.76,1.6,0.13,1.9,0.13,N/A,N/A,0.6,0.15,N/A,0.41
6081,serviceberry spp,2.1,3/29/2019,50.19,8,0.68,1.5,0.13,1.8,0.12,N/A,N/A,0.5,0.15,N/A,0.39
6082,serviceberry spp,2.1,3/29/2019,50.19,8,0.68,1.5,0.13,1.8,0.12,N/A,N/A,0.5,0.15,N/A,0.39
6083,Eastern hophornbeam,1.5,3/29/2019,50.19,3,0.26,0.8,0.07,2.1,0.14,N/A,N/A,0.6,0.17,N/A,0.38
6084,Eastern hophornbeam,1.7,3/29/2019,50.19,4.1,0.35,1,0.08,2.4,0.16,N/A,N/A,0.7,0.19,N/A,0.44
6085,Eastern hophornbeam,1.8,3/29/2019,50.19,4.7,0.4,1.1,0.09,2.5,0.17,N/A,N/A,0.8,0.2,N/A,0.46
6086,Northern hackberry,2.4,3/29/2019,71.94,11.1,0.95,1.8,0.15,3.7,0.25,N/A,N/A,1.1,0.3,N/A,0.7
6087,Honeylocust,8.6,3/29/2019,1284.79,236.8,20.19,10.4,0.89,10.8,0.72,N/A,N/A,3.2,0.86,N/A,2.47
6088,Honeylocust,7,3/29/2019,699.4,143.9,12.27,7.8,0.66,8.5,0.57,N/A,N/A,2.6,0.68,N/A,1.92
6089,crabapple,2.8,3/29/2019,86.07,15.6,1.33,2.1,0.18,4.1,0.28,N/A,N/A,1.2,0.33,N/A,0.79
6090,crabapple,2.9,3/29/2019,92.33,16.9,1.44,2.3,0.19,4.3,0.29,N/A,N/A,1.3,0.34,N/A,0.82
6097,Eastern cottonwood,33.9,3/29/2019,10585.4,5474.3,466.83,62.8,5.35,138.8,9.28,N/A,N/A,41.8,11.1,N/A,25.74
6098,Austrian pine,10.8,3/29/2019,1708.38,195.5,16.67,5.9,0.51,15.7,1.05,N/A,N/A,4.7,1.26,N/A,2.82
6099,Austrian pine,18.6,3/29/2019,4176.31,651,55.51,12.1,1.03,27.1,1.81,N/A,N/A,8.2,2.17,N/A,5.01
6100,Austrian pine,12,3/29/2019,2002.83,247.4,21.1,6.8,0.58,17.8,1.19,N/A,N/A,5.4,1.42,N/A,3.2
6101,Austrian pine,13.4,3/29/2019,2385.53,316.6,27,7.9,0.67,20.2,1.35,N/A,N/A,6.1,1.62,N/A,3.65
6102,Austrian pine,13.5,3/29/2019,2414.47,321.9,27.45,8,0.68,20.5,1.37,N/A,N/A,6.2,1.64,N/A,3.69
6103,Austrian pine,12.4,3/29/2019,2107.87,266.6,22.73,7.1,0.61,18.7,1.25,N/A,N/A,5.6,1.5,N/A,3.36
6104,Austrian pine,17.4,3/29/2019,3711.4,563.5,48.05,11.1,0.95,26,1.74,N/A,N/A,7.8,2.08,N/A,4.77
6105,Austrian pine,29.9,3/29/2019,10074.4,1772.1,151.12,21.7,1.85,29.4,1.97,N/A,N/A,8.9,2.36,N/A,6.17
6106,Austrian pine,15.9,3/29/2019,3173.84,462.2,39.41,9.9,0.84,24.1,1.61,N/A,N/A,7.2,1.92,N/A,4.38
6107,Austrian pine,17.2,3/29/2019,3636.92,549.1,46.82,10.9,0.93,25.8,1.72,N/A,N/A,7.8,2.06,N/A,4.72
6108,crabapple,6.8,3/29/2019,507.63,130.4,11.12,7.3,0.63,10.3,0.69,N/A,N/A,3.1,0.82,N/A,2.13
6109,crabapple,5.3,3/29/2019,308.38,71.7,6.11,5.2,0.44,7.9,0.53,N/A,N/A,2.4,0.63,N/A,1.6
6110,crabapple,6.7,3/29/2019,492.81,125.8,10.73,7.2,0.61,10.1,0.68,N/A,N/A,3.1,0.81,N/A,2.1
6112,Slippery elm,9.6,3/29/2019,1394.42,260.1,22.18,10.3,0.88,32.1,2.15,N/A,N/A,9.7,2.57,N/A,5.6
6113,crabapple,8.7,3/29/2019,1270.89,235.9,20.12,10.4,0.88,13.4,0.9,N/A,N/A,4,1.07,N/A,2.85
6114,crabapple,13.3,3/29/2019,2387.78,657.2,56.04,18.9,1.61,21.4,1.43,N/A,N/A,6.4,1.71,N/A,4.75
6115,Slippery elm,5.1,3/29/2019,232.03,57,4.86,4.3,0.37,13.2,0.89,N/A,N/A,4,1.06,N/A,2.31
6116,elm spp,44.5,3/29/2019,15794.42,10301,878.43,87.1,7.42,121.6,8.13,N/A,N/A,36.6,9.73,N/A,25.29
6117,Saucer magnolia,4.1,3/29/2019,187.45,40.1,3.42,3.7,0.32,7.9,0.53,N/A,N/A,2.4,0.63,N/A,1.48
6118,crabapple,7.1,3/29/2019,553.41,144.7,12.34,7.8,0.66,10.8,0.72,N/A,N/A,3.3,0.87,N/A,2.25
